event_id,fecha_evento,albaran_id,linea_id,producto_canonico,terminal_compra,proveedor_elegido_real,proveedor_candidato,coste_min_dia_proveedor,rank_coste_dia_producto,terminales_cubiertos,observaciones_oferta,candidatos_evento_count,coste_min_evento,coste_max_evento,spread_coste_evento,delta_vs_min_evento,ratio_vs_min_evento,litros_evento,precio_unitario_evento,importe_total_evento,dia_semana,mes,fin_mes,blocked_by_rule_candidate,block_reason_candidate,target_elegido,v2_run_id,v2_ts_utc
EVT_0166_003,2024-06-15,DOC_0166_003,LINE_0166_003,PRODUCT_D,TERM_008,SUPPLIER_01,SUPPLIER_06,0.95819,6,8,5,8,0.92012,0.97843,0.05831,0.03807,0.041375,20521,0.92012,18881.78,5,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0166_003,2024-06-15,DOC_0166_003,LINE_0166_003,PRODUCT_D,TERM_008,SUPPLIER_01,SUPPLIER_07,0.97443,7,6,9,8,0.92012,0.97843,0.05831,0.05431,0.059025,20521,0.92012,18881.78,5,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0166_003,2024-06-15,DOC_0166_003,LINE_0166_003,PRODUCT_D,TERM_008,SUPPLIER_01,SUPPLIER_10,0.97843,8,3,8,8,0.92012,0.97843,0.05831,0.05831,0.063372,20521,0.92012,18881.78,5,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0166_004,2024-06-15,DOC_0166_004,LINE_0166_004,PRODUCT_C,TERM_004,SUPPLIER_01,SUPPLIER_01,0.93853,1,6,10,10,0.93853,0.98356,0.04503,0.0,0.0,32055,0.93853,30084.58,5,6,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0166_004,2024-06-15,DOC_0166_004,LINE_0166_004,PRODUCT_C,TERM_004,SUPPLIER_01,SUPPLIER_02,0.94555,2,5,6,10,0.93853,0.98356,0.04503,0.00702,0.00748,32055,0.93853,30084.58,5,6,0,1,RULE_BLOCK_GENERIC,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0166_004,2024-06-15,DOC_0166_004,LINE_0166_004,PRODUCT_C,TERM_004,SUPPLIER_01,SUPPLIER_04,0.95668,3,6,5,10,0.93853,0.98356,0.04503,0.01815,0.019339,32055,0.93853,30084.58,5,6,0,1,RULE_BLOCK_GENERIC,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0166_004,2024-06-15,DOC_0166_004,LINE_0166_004,PRODUCT_C,TERM_004,SUPPLIER_01,SUPPLIER_03,0.95813,4,8,8,10,0.93853,0.98356,0.04503,0.0196,0.020884,32055,0.93853,30084.58,5,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0166_004,2024-06-15,DOC_0166_004,LINE_0166_004,PRODUCT_C,TERM_004,SUPPLIER_01,SUPPLIER_05,0.96057,5,5,8,10,0.93853,0.98356,0.04503,0.02204,0.023484,32055,0.93853,30084.58,5,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0166_004,2024-06-15,DOC_0166_004,LINE_0166_004,PRODUCT_C,TERM_004,SUPPLIER_01,SUPPLIER_06,0.96585,6,3,9,10,0.93853,0.98356,0.04503,0.02732,0.029109,32055,0.93853,30084.58,5,6,0,1,RULE_BLOCK_GENERIC,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0166_004,2024-06-15,DOC_0166_004,LINE_0166_004,PRODUCT_C,TERM_004,SUPPLIER_01,SUPPLIER_08,0.96807,7,3,5,10,0.93853,0.98356,0.04503,0.02954,0.031475,32055,0.93853,30084.58,5,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0166_004,2024-06-15,DOC_0166_004,LINE_0166_004,PRODUCT_C,TERM_004,SUPPLIER_01,SUPPLIER_07,0.96919,8,8,11,10,0.93853,0.98356,0.04503,0.03066,0.032668,32055,0.93853,30084.58,5,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0166_004,2024-06-15,DOC_0166_004,LINE_0166_004,PRODUCT_C,TERM_004,SUPPLIER_01,SUPPLIER_10,0.98235,9,7,7,10,0.93853,0.98356,0.04503,0.04382,0.04669,32055,0.93853,30084.58,5,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0166_004,2024-06-15,DOC_0166_004,LINE_0166_004,PRODUCT_C,TERM_004,SUPPLIER_01,SUPPLIER_09,0.98356,10,3,7,10,0.93853,0.98356,0.04503,0.04503,0.047979,32055,0.93853,30084.58,5,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_000,2024-06-16,DOC_0167_000,LINE_0167_000,PRODUCT_C,TERM_002,SUPPLIER_01,SUPPLIER_01,0.92953,1,5,6,8,0.92953,0.97891,0.04938,0.0,0.0,29294,0.92953,27229.65,6,6,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_000,2024-06-16,DOC_0167_000,LINE_0167_000,PRODUCT_C,TERM_002,SUPPLIER_01,SUPPLIER_03,0.94797,2,7,11,8,0.92953,0.97891,0.04938,0.01844,0.019838,29294,0.92953,27229.65,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_000,2024-06-16,DOC_0167_000,LINE_0167_000,PRODUCT_C,TERM_002,SUPPLIER_01,SUPPLIER_02,0.95886,3,8,10,8,0.92953,0.97891,0.04938,0.02933,0.031554,29294,0.92953,27229.65,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_000,2024-06-16,DOC_0167_000,LINE_0167_000,PRODUCT_C,TERM_002,SUPPLIER_01,SUPPLIER_04,0.95969,4,5,8,8,0.92953,0.97891,0.04938,0.03016,0.032447,29294,0.92953,27229.65,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_000,2024-06-16,DOC_0167_000,LINE_0167_000,PRODUCT_C,TERM_002,SUPPLIER_01,SUPPLIER_06,0.96015,5,8,11,8,0.92953,0.97891,0.04938,0.03062,0.032941,29294,0.92953,27229.65,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_000,2024-06-16,DOC_0167_000,LINE_0167_000,PRODUCT_C,TERM_002,SUPPLIER_01,SUPPLIER_07,0.97407,6,3,4,8,0.92953,0.97891,0.04938,0.04454,0.047917,29294,0.92953,27229.65,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_000,2024-06-16,DOC_0167_000,LINE_0167_000,PRODUCT_C,TERM_002,SUPPLIER_01,SUPPLIER_08,0.97769,7,3,4,8,0.92953,0.97891,0.04938,0.04816,0.051811,29294,0.92953,27229.65,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_000,2024-06-16,DOC_0167_000,LINE_0167_000,PRODUCT_C,TERM_002,SUPPLIER_01,SUPPLIER_09,0.97891,8,5,9,8,0.92953,0.97891,0.04938,0.04938,0.053124,29294,0.92953,27229.65,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_001,2024-06-16,DOC_0167_001,LINE_0167_001,PRODUCT_C,TERM_004,SUPPLIER_02,SUPPLIER_02,0.936,1,5,6,7,0.936,0.97367,0.03767,0.0,0.0,8158,0.936,7635.89,6,6,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_001,2024-06-16,DOC_0167_001,LINE_0167_001,PRODUCT_C,TERM_004,SUPPLIER_02,SUPPLIER_01,0.948,2,5,9,7,0.936,0.97367,0.03767,0.012,0.012821,8158,0.936,7635.89,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_001,2024-06-16,DOC_0167_001,LINE_0167_001,PRODUCT_C,TERM_004,SUPPLIER_02,SUPPLIER_04,0.9546,3,8,11,7,0.936,0.97367,0.03767,0.0186,0.019872,8158,0.936,7635.89,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_001,2024-06-16,DOC_0167_001,LINE_0167_001,PRODUCT_C,TERM_004,SUPPLIER_02,SUPPLIER_03,0.95525,4,7,5,7,0.936,0.97367,0.03767,0.01925,0.020566,8158,0.936,7635.89,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_001,2024-06-16,DOC_0167_001,LINE_0167_001,PRODUCT_C,TERM_004,SUPPLIER_02,SUPPLIER_06,0.95687,5,8,10,7,0.936,0.97367,0.03767,0.02087,0.022297,8158,0.936,7635.89,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_001,2024-06-16,DOC_0167_001,LINE_0167_001,PRODUCT_C,TERM_004,SUPPLIER_02,SUPPLIER_07,0.96121,6,3,6,7,0.936,0.97367,0.03767,0.02521,0.026934,8158,0.936,7635.89,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_001,2024-06-16,DOC_0167_001,LINE_0167_001,PRODUCT_C,TERM_004,SUPPLIER_02,SUPPLIER_09,0.97367,7,6,11,7,0.936,0.97367,0.03767,0.03767,0.040246,8158,0.936,7635.89,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_002,2024-06-16,DOC_0167_002,LINE_0167_002,PRODUCT_D,TERM_005,SUPPLIER_01,SUPPLIER_01,0.91789,1,4,4,8,0.91789,0.97312,0.05523,0.0,0.0,24615,0.91789,22593.86,6,6,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_002,2024-06-16,DOC_0167_002,LINE_0167_002,PRODUCT_D,TERM_005,SUPPLIER_01,SUPPLIER_02,0.93732,2,8,6,8,0.91789,0.97312,0.05523,0.01943,0.021168,24615,0.91789,22593.86,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_002,2024-06-16,DOC_0167_002,LINE_0167_002,PRODUCT_D,TERM_005,SUPPLIER_01,SUPPLIER_03,0.9397,3,7,10,8,0.91789,0.97312,0.05523,0.02181,0.023761,24615,0.91789,22593.86,6,6,0,1,RULE_BLOCK_GENERIC,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_002,2024-06-16,DOC_0167_002,LINE_0167_002,PRODUCT_D,TERM_005,SUPPLIER_01,SUPPLIER_05,0.94699,4,7,10,8,0.91789,0.97312,0.05523,0.0291,0.031703,24615,0.91789,22593.86,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_002,2024-06-16,DOC_0167_002,LINE_0167_002,PRODUCT_D,TERM_005,SUPPLIER_01,SUPPLIER_08,0.96407,5,3,10,8,0.91789,0.97312,0.05523,0.04618,0.050311,24615,0.91789,22593.86,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_002,2024-06-16,DOC_0167_002,LINE_0167_002,PRODUCT_D,TERM_005,SUPPLIER_01,SUPPLIER_09,0.96722,6,4,7,8,0.91789,0.97312,0.05523,0.04933,0.053743,24615,0.91789,22593.86,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_002,2024-06-16,DOC_0167_002,LINE_0167_002,PRODUCT_D,TERM_005,SUPPLIER_01,SUPPLIER_07,0.96853,7,7,11,8,0.91789,0.97312,0.05523,0.05064,0.05517,24615,0.91789,22593.86,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_002,2024-06-16,DOC_0167_002,LINE_0167_002,PRODUCT_D,TERM_005,SUPPLIER_01,SUPPLIER_10,0.97312,8,7,10,8,0.91789,0.97312,0.05523,0.05523,0.060171,24615,0.91789,22593.86,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_003,2024-06-16,DOC_0167_003,LINE_0167_003,PRODUCT_D,TERM_003,SUPPLIER_02,SUPPLIER_02,0.92764,1,8,9,8,0.92764,0.97805,0.05041,0.0,0.0,14144,0.92764,13120.54,6,6,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_003,2024-06-16,DOC_0167_003,LINE_0167_003,PRODUCT_D,TERM_003,SUPPLIER_02,SUPPLIER_03,0.93729,2,8,9,8,0.92764,0.97805,0.05041,0.00965,0.010403,14144,0.92764,13120.54,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_003,2024-06-16,DOC_0167_003,LINE_0167_003,PRODUCT_D,TERM_003,SUPPLIER_02,SUPPLIER_01,0.94503,3,5,6,8,0.92764,0.97805,0.05041,0.01739,0.018746,14144,0.92764,13120.54,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_003,2024-06-16,DOC_0167_003,LINE_0167_003,PRODUCT_D,TERM_003,SUPPLIER_02,SUPPLIER_07,0.95335,4,8,10,8,0.92764,0.97805,0.05041,0.02571,0.027715,14144,0.92764,13120.54,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_003,2024-06-16,DOC_0167_003,LINE_0167_003,PRODUCT_D,TERM_003,SUPPLIER_02,SUPPLIER_06,0.9563,5,4,4,8,0.92764,0.97805,0.05041,0.02866,0.030896,14144,0.92764,13120.54,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_003,2024-06-16,DOC_0167_003,LINE_0167_003,PRODUCT_D,TERM_003,SUPPLIER_02,SUPPLIER_05,0.9572,6,3,6,8,0.92764,0.97805,0.05041,0.02956,0.031866,14144,0.92764,13120.54,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_003,2024-06-16,DOC_0167_003,LINE_0167_003,PRODUCT_D,TERM_003,SUPPLIER_02,SUPPLIER_08,0.95955,7,5,9,8,0.92764,0.97805,0.05041,0.03191,0.034399,14144,0.92764,13120.54,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_003,2024-06-16,DOC_0167_003,LINE_0167_003,PRODUCT_D,TERM_003,SUPPLIER_02,SUPPLIER_10,0.97805,8,7,5,8,0.92764,0.97805,0.05041,0.05041,0.054342,14144,0.92764,13120.54,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_004,2024-06-16,DOC_0167_004,LINE_0167_004,PRODUCT_A,TERM_008,SUPPLIER_01,SUPPLIER_01,0.89573,1,4,10,9,0.89573,0.94247,0.04674,0.0,0.0,40417,0.89573,36202.72,6,6,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_004,2024-06-16,DOC_0167_004,LINE_0167_004,PRODUCT_A,TERM_008,SUPPLIER_01,SUPPLIER_02,0.90309,2,4,9,9,0.89573,0.94247,0.04674,0.00736,0.008217,40417,0.89573,36202.72,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_004,2024-06-16,DOC_0167_004,LINE_0167_004,PRODUCT_A,TERM_008,SUPPLIER_01,SUPPLIER_04,0.9114,3,8,9,9,0.89573,0.94247,0.04674,0.01567,0.017494,40417,0.89573,36202.72,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_004,2024-06-16,DOC_0167_004,LINE_0167_004,PRODUCT_A,TERM_008,SUPPLIER_01,SUPPLIER_03,0.9121,4,6,11,9,0.89573,0.94247,0.04674,0.01637,0.018276,40417,0.89573,36202.72,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_004,2024-06-16,DOC_0167_004,LINE_0167_004,PRODUCT_A,TERM_008,SUPPLIER_01,SUPPLIER_05,0.91606,5,3,11,9,0.89573,0.94247,0.04674,0.02033,0.022697,40417,0.89573,36202.72,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_004,2024-06-16,DOC_0167_004,LINE_0167_004,PRODUCT_A,TERM_008,SUPPLIER_01,SUPPLIER_06,0.92322,6,6,4,9,0.89573,0.94247,0.04674,0.02749,0.03069,40417,0.89573,36202.72,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_004,2024-06-16,DOC_0167_004,LINE_0167_004,PRODUCT_A,TERM_008,SUPPLIER_01,SUPPLIER_08,0.92376,7,5,10,9,0.89573,0.94247,0.04674,0.02803,0.031293,40417,0.89573,36202.72,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_004,2024-06-16,DOC_0167_004,LINE_0167_004,PRODUCT_A,TERM_008,SUPPLIER_01,SUPPLIER_09,0.93921,8,7,5,9,0.89573,0.94247,0.04674,0.04348,0.048541,40417,0.89573,36202.72,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_004,2024-06-16,DOC_0167_004,LINE_0167_004,PRODUCT_A,TERM_008,SUPPLIER_01,SUPPLIER_07,0.94247,9,4,6,9,0.89573,0.94247,0.04674,0.04674,0.052181,40417,0.89573,36202.72,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_005,2024-06-16,DOC_0167_005,LINE_0167_005,PRODUCT_C,TERM_006,SUPPLIER_03,SUPPLIER_02,0.93036,1,8,6,9,0.93036,0.98537,0.05501,0.0,0.0,28243,0.93804,26493.06,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_005,2024-06-16,DOC_0167_005,LINE_0167_005,PRODUCT_C,TERM_006,SUPPLIER_03,SUPPLIER_03,0.93804,2,8,8,9,0.93036,0.98537,0.05501,0.00768,0.008255,28243,0.93804,26493.06,6,6,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_005,2024-06-16,DOC_0167_005,LINE_0167_005,PRODUCT_C,TERM_006,SUPPLIER_03,SUPPLIER_01,0.93963,3,3,7,9,0.93036,0.98537,0.05501,0.00927,0.009964,28243,0.93804,26493.06,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_005,2024-06-16,DOC_0167_005,LINE_0167_005,PRODUCT_C,TERM_006,SUPPLIER_03,SUPPLIER_04,0.95677,4,3,5,9,0.93036,0.98537,0.05501,0.02641,0.028387,28243,0.93804,26493.06,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_005,2024-06-16,DOC_0167_005,LINE_0167_005,PRODUCT_C,TERM_006,SUPPLIER_03,SUPPLIER_06,0.95783,5,8,9,9,0.93036,0.98537,0.05501,0.02747,0.029526,28243,0.93804,26493.06,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_005,2024-06-16,DOC_0167_005,LINE_0167_005,PRODUCT_C,TERM_006,SUPPLIER_03,SUPPLIER_07,0.97089,6,8,11,9,0.93036,0.98537,0.05501,0.04053,0.043564,28243,0.93804,26493.06,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_005,2024-06-16,DOC_0167_005,LINE_0167_005,PRODUCT_C,TERM_006,SUPPLIER_03,SUPPLIER_09,0.97533,7,4,5,9,0.93036,0.98537,0.05501,0.04497,0.048336,28243,0.93804,26493.06,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_005,2024-06-16,DOC_0167_005,LINE_0167_005,PRODUCT_C,TERM_006,SUPPLIER_03,SUPPLIER_08,0.98518,8,4,9,9,0.93036,0.98537,0.05501,0.05482,0.058923,28243,0.93804,26493.06,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_005,2024-06-16,DOC_0167_005,LINE_0167_005,PRODUCT_C,TERM_006,SUPPLIER_03,SUPPLIER_10,0.98537,9,5,4,9,0.93036,0.98537,0.05501,0.05501,0.059128,28243,0.93804,26493.06,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_006,2024-06-16,DOC_0167_006,LINE_0167_006,PRODUCT_B,TERM_003,SUPPLIER_03,SUPPLIER_03,0.92179,1,4,6,10,0.92179,0.97654,0.05475,0.0,0.0,39580,0.92179,36484.45,6,6,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_006,2024-06-16,DOC_0167_006,LINE_0167_006,PRODUCT_B,TERM_003,SUPPLIER_03,SUPPLIER_01,0.92196,2,5,10,10,0.92179,0.97654,0.05475,0.00017,0.000184,39580,0.92179,36484.45,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_006,2024-06-16,DOC_0167_006,LINE_0167_006,PRODUCT_B,TERM_003,SUPPLIER_03,SUPPLIER_04,0.93304,3,3,11,10,0.92179,0.97654,0.05475,0.01125,0.012205,39580,0.92179,36484.45,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_006,2024-06-16,DOC_0167_006,LINE_0167_006,PRODUCT_B,TERM_003,SUPPLIER_03,SUPPLIER_02,0.9349,4,4,8,10,0.92179,0.97654,0.05475,0.01311,0.014222,39580,0.92179,36484.45,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_006,2024-06-16,DOC_0167_006,LINE_0167_006,PRODUCT_B,TERM_003,SUPPLIER_03,SUPPLIER_05,0.94556,5,6,8,10,0.92179,0.97654,0.05475,0.02377,0.025787,39580,0.92179,36484.45,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_006,2024-06-16,DOC_0167_006,LINE_0167_006,PRODUCT_B,TERM_003,SUPPLIER_03,SUPPLIER_07,0.94889,6,5,4,10,0.92179,0.97654,0.05475,0.0271,0.029399,39580,0.92179,36484.45,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_006,2024-06-16,DOC_0167_006,LINE_0167_006,PRODUCT_B,TERM_003,SUPPLIER_03,SUPPLIER_06,0.94962,7,7,4,10,0.92179,0.97654,0.05475,0.02783,0.030191,39580,0.92179,36484.45,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_006,2024-06-16,DOC_0167_006,LINE_0167_006,PRODUCT_B,TERM_003,SUPPLIER_03,SUPPLIER_08,0.95197,8,8,4,10,0.92179,0.97654,0.05475,0.03018,0.032741,39580,0.92179,36484.45,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_006,2024-06-16,DOC_0167_006,LINE_0167_006,PRODUCT_B,TERM_003,SUPPLIER_03,SUPPLIER_09,0.96246,9,4,11,10,0.92179,0.97654,0.05475,0.04067,0.044121,39580,0.92179,36484.45,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_006,2024-06-16,DOC_0167_006,LINE_0167_006,PRODUCT_B,TERM_003,SUPPLIER_03,SUPPLIER_10,0.97654,10,3,10,10,0.92179,0.97654,0.05475,0.05475,0.059395,39580,0.92179,36484.45,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_007,2024-06-16,DOC_0167_007,LINE_0167_007,PRODUCT_B,TERM_008,SUPPLIER_03,SUPPLIER_03,0.92765,1,4,4,6,0.92765,0.96472,0.03707,0.0,0.0,31228,0.92765,28968.65,6,6,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_007,2024-06-16,DOC_0167_007,LINE_0167_007,PRODUCT_B,TERM_008,SUPPLIER_03,SUPPLIER_02,0.92918,2,4,7,6,0.92765,0.96472,0.03707,0.00153,0.001649,31228,0.92765,28968.65,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_007,2024-06-16,DOC_0167_007,LINE_0167_007,PRODUCT_B,TERM_008,SUPPLIER_03,SUPPLIER_05,0.9381,3,4,8,6,0.92765,0.96472,0.03707,0.01045,0.011265,31228,0.92765,28968.65,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_007,2024-06-16,DOC_0167_007,LINE_0167_007,PRODUCT_B,TERM_008,SUPPLIER_03,SUPPLIER_07,0.9524,4,4,4,6,0.92765,0.96472,0.03707,0.02475,0.02668,31228,0.92765,28968.65,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_007,2024-06-16,DOC_0167_007,LINE_0167_007,PRODUCT_B,TERM_008,SUPPLIER_03,SUPPLIER_08,0.9601,5,4,8,6,0.92765,0.96472,0.03707,0.03245,0.034981,31228,0.92765,28968.65,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0167_007,2024-06-16,DOC_0167_007,LINE_0167_007,PRODUCT_B,TERM_008,SUPPLIER_03,SUPPLIER_09,0.96472,6,7,7,6,0.92765,0.96472,0.03707,0.03707,0.039961,31228,0.92765,28968.65,6,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0168_000,2024-06-17,DOC_0168_000,LINE_0168_000,PRODUCT_A,TERM_002,SUPPLIER_01,SUPPLIER_01,0.88595,1,3,4,8,0.88595,0.93904,0.05309,0.0,0.0,30143,0.88595,26705.19,0,6,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0168_000,2024-06-17,DOC_0168_000,LINE_0168_000,PRODUCT_A,TERM_002,SUPPLIER_01,SUPPLIER_03,0.90204,2,3,6,8,0.88595,0.93904,0.05309,0.01609,0.018161,30143,0.88595,26705.19,0,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0168_000,2024-06-17,DOC_0168_000,LINE_0168_000,PRODUCT_A,TERM_002,SUPPLIER_01,SUPPLIER_02,0.9051,3,6,8,8,0.88595,0.93904,0.05309,0.01915,0.021615,30143,0.88595,26705.19,0,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0168_000,2024-06-17,DOC_0168_000,LINE_0168_000,PRODUCT_A,TERM_002,SUPPLIER_01,SUPPLIER_04,0.9129,4,4,8,8,0.88595,0.93904,0.05309,0.02695,0.030419,30143,0.88595,26705.19,0,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0168_000,2024-06-17,DOC_0168_000,LINE_0168_000,PRODUCT_A,TERM_002,SUPPLIER_01,SUPPLIER_06,0.92066,5,8,5,8,0.88595,0.93904,0.05309,0.03471,0.039178,30143,0.88595,26705.19,0,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0168_000,2024-06-17,DOC_0168_000,LINE_0168_000,PRODUCT_A,TERM_002,SUPPLIER_01,SUPPLIER_08,0.92756,6,5,11,8,0.88595,0.93904,0.05309,0.04161,0.046967,30143,0.88595,26705.19,0,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0168_000,2024-06-17,DOC_0168_000,LINE_0168_000,PRODUCT_A,TERM_002,SUPPLIER_01,SUPPLIER_07,0.93663,7,3,10,8,0.88595,0.93904,0.05309,0.05068,0.057204,30143,0.88595,26705.19,0,6,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
