fecha_compra,albaran_id,linea_id,producto_canonico,terminal_canonico,proveedor_canonico,litros,precio_unitario,importe_total,coste_min_dia_proveedor,rank_coste_dia_producto,terminales_cubiertos,feature_oferta_disponible,dia_semana,mes,fin_mes,blocked_by_rule,block_reason,proveedor_elegido,source_file,source_transform_run_id,marts_run_id,marts_ts_utc
2028-02-29,ALBARAN_0C1E7C39EB26,LINE_07771A799E32,PRODUCT_003,TERMINAL_003,SUPPLIER_009,4000,0.81346,3333.84,815.36,2.0,2.0,1,3,2,1,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-02-29,ALBARAN_0C1E7C39EB26,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_003,SUPPLIER_009,12999,0.81346,10834.15,815.36,2.0,2.0,1,3,2,1,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-02-29,ALBARAN_0C1E7C39EB26,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_003,SUPPLIER_009,4999,0.81346,4166.47,815.36,2.0,2.0,1,3,2,1,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-04-02,ALBARAN_0C1E7C39EB26,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_001,SUPPLIER_009,9998,1.0147,10344.93,1024.7,3.0,4.0,1,2,4,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-04-02,ALBARAN_0C1E7C39EB26,LINE_07771A799E32,PRODUCT_003,TERMINAL_001,SUPPLIER_009,4000,0.71306,2932.24,724.36,2.0,4.0,1,2,4,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-04-02,ALBARAN_0C1E7C39EB26,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_001,SUPPLIER_009,12998,0.71306,9528.31,724.36,2.0,4.0,1,2,4,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-04-02,ALBARAN_0C1E7C39EB26,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,5002,0.71306,3666.77,724.36,2.0,4.0,1,2,4,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2021-05-24,ALBARAN_4937F0683759,LINE_0CBDAF1D1C30,PRODUCT_003,TERMINAL_002,SUPPLIER_013,5003,0.46,2381.43,467.61999999999995,5.0,4.0,1,2,5,0,0,,SUPPLIER_013,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2022-02-23,ALBARAN_4937F0683759,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_002,SUPPLIER_020,10000,0.81,8160.0,817.34,1.0,2.0,1,4,2,0,0,,SUPPLIER_020,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2022-02-23,ALBARAN_4937F0683759,LINE_07771A799E32,PRODUCT_002,TERMINAL_002,SUPPLIER_020,3061,0.81,2497.78,817.34,1.0,2.0,1,4,2,0,0,,SUPPLIER_020,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2022-02-23,ALBARAN_4937F0683759,LINE_4B983CB16D58,PRODUCT_002,TERMINAL_002,SUPPLIER_020,6939,0.81,5662.22,817.34,1.0,2.0,1,4,2,0,0,,SUPPLIER_020,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2022-02-23,ALBARAN_4937F0683759,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_002,SUPPLIER_020,9000,0.502,4572.0,509.34,1.0,2.0,1,4,2,0,0,,SUPPLIER_020,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2022-02-23,ALBARAN_4937F0683759,LINE_06CBC590750C,PRODUCT_001,TERMINAL_002,SUPPLIER_020,3004,0.891,2694.59,897.34,3.0,2.0,1,4,2,0,0,,SUPPLIER_020,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2023-03-04,ALBARAN_4937F0683759,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_001,SUPPLIER_009,10000,0.87712,8921.2,885.12,2.0,4.0,1,0,3,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2023-03-04,ALBARAN_4937F0683759,LINE_07771A799E32,PRODUCT_003,TERMINAL_001,SUPPLIER_009,6898,0.57731,4085.75,586.88,1.0,4.0,1,0,3,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2023-03-04,ALBARAN_4937F0683759,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_001,SUPPLIER_009,10003,0.57731,5924.88,586.88,1.0,4.0,1,0,3,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2023-03-04,ALBARAN_4937F0683759,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,5999,0.57731,3553.27,586.88,1.0,4.0,1,0,3,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2024-03-16,ALBARAN_4937F0683759,LINE_0CBDAF1D1C30,PRODUCT_001,TERMINAL_002,SUPPLIER_010,6996,0.71178,4986.610000000001,733.82,2.0,1.0,1,0,3,0,0,,SUPPLIER_010,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2024-03-16,ALBARAN_4937F0683759,LINE_07771A799E32,PRODUCT_002,TERMINAL_002,SUPPLIER_010,4950,0.67982,3370.06,688.13,2.0,1.0,1,0,3,0,0,,SUPPLIER_010,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2024-03-16,ALBARAN_4937F0683759,LINE_4B983CB16D58,PRODUCT_002,TERMINAL_002,SUPPLIER_010,12998,0.67982,8849.300000000001,688.13,2.0,1.0,1,0,3,0,0,,SUPPLIER_010,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-03-18,ALBARAN_4937F0683759,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_002,SUPPLIER_014,7997,0.77,6165.6900000000005,772.34,1.0,1.0,1,3,3,0,0,,SUPPLIER_014,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-03-18,ALBARAN_4937F0683759,LINE_07771A799E32,PRODUCT_001,TERMINAL_002,SUPPLIER_014,4896,0.881,4318.27,882.34,1.0,1.0,1,3,3,0,0,,SUPPLIER_014,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-03-18,ALBARAN_4937F0683759,LINE_4B983CB16D58,PRODUCT_001,TERMINAL_002,SUPPLIER_014,2000,0.881,1764.0,882.34,1.0,1.0,1,3,3,0,0,,SUPPLIER_014,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-03-18,ALBARAN_4937F0683759,LINE_ECBE43367EA4,PRODUCT_001,TERMINAL_002,SUPPLIER_014,2101,0.881,1853.08,882.34,1.0,1.0,1,3,3,0,0,,SUPPLIER_014,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-03-18,ALBARAN_4937F0683759,LINE_06CBC590750C,PRODUCT_002,TERMINAL_002,SUPPLIER_014,13004,0.77,10026.08,772.34,1.0,1.0,1,3,3,0,0,,SUPPLIER_014,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2026-03-31,ALBARAN_4937F0683759,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_001,SUPPLIER_050,9999,1.3539,13687.63,1321.85,1.0,3.0,1,3,3,1,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2026-03-31,ALBARAN_4937F0683759,LINE_07771A799E32,PRODUCT_003,TERMINAL_001,SUPPLIER_050,5003,1.02482,5202.22,991.41,1.0,3.0,1,3,3,1,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2026-03-31,ALBARAN_4937F0683759,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_001,SUPPLIER_050,12998,1.02482,13515.58,991.41,1.0,3.0,1,3,3,1,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2026-03-31,ALBARAN_4937F0683759,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_001,SUPPLIER_050,3999,1.02482,4158.24,991.41,1.0,3.0,1,3,3,1,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2027-03-15,ALBARAN_4937F0683759,LINE_0CBDAF1D1C30,PRODUCT_003,TERMINAL_001,SUPPLIER_050,5012,0.84806,4300.6,850.202,2.0,3.0,1,2,3,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2027-03-15,ALBARAN_4937F0683759,LINE_07771A799E32,PRODUCT_003,TERMINAL_001,SUPPLIER_050,5000,0.84806,4290.3,850.202,2.0,3.0,1,2,3,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-02-29,ALBARAN_4937F0683759,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_003,SUPPLIER_009,9999,1.08857,10984.6,1097.67,6.0,2.0,1,3,2,1,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-02-29,ALBARAN_4937F0683759,LINE_07771A799E32,PRODUCT_003,TERMINAL_003,SUPPLIER_009,5873,0.81346,4836.18,815.36,2.0,2.0,1,3,2,1,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-02-29,ALBARAN_4937F0683759,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_003,SUPPLIER_009,9999,0.81346,8233.78,815.36,2.0,2.0,1,3,2,1,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-02-29,ALBARAN_4937F0683759,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_003,SUPPLIER_009,6000,0.81346,4940.76,815.36,2.0,2.0,1,3,2,1,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-04-02,ALBARAN_4937F0683759,LINE_0CBDAF1D1C30,PRODUCT_003,TERMINAL_001,SUPPLIER_009,9988,0.71306,7321.8,724.36,2.0,4.0,1,2,4,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-04-02,ALBARAN_4937F0683759,LINE_07771A799E32,PRODUCT_003,TERMINAL_001,SUPPLIER_009,5011,0.71306,3673.36,724.36,2.0,4.0,1,2,4,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-04-02,ALBARAN_4937F0683759,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_001,SUPPLIER_009,5000,0.71306,3665.3,724.36,2.0,4.0,1,2,4,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-04-02,ALBARAN_4937F0683759,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,12002,0.71306,8798.19,724.36,2.0,4.0,1,2,4,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2021-05-24,ALBARAN_AB688AE84044,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_003,SUPPLIER_020,1499,0.776,1188.71,779.34,4.0,3.0,1,2,5,0,0,,SUPPLIER_020,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2022-02-23,ALBARAN_AB688AE84044,LINE_0CBDAF1D1C30,PRODUCT_003,TERMINAL_001,SUPPLIER_009,10001,0.50366,5187.12,515.53,4.0,4.0,1,4,2,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2022-02-23,ALBARAN_AB688AE84044,LINE_07771A799E32,PRODUCT_003,TERMINAL_001,SUPPLIER_009,6000,0.50366,3111.96,515.53,4.0,4.0,1,4,2,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2022-02-23,ALBARAN_AB688AE84044,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_001,SUPPLIER_009,5752,0.50366,2983.33,515.53,4.0,4.0,1,4,2,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2023-03-05,ALBARAN_AB688AE84044,LINE_0CBDAF1D1C30,PRODUCT_001,TERMINAL_002,SUPPLIER_050,3992,0.9045,3634.72,916.359,2.0,3.0,1,1,3,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2024-03-16,ALBARAN_AB688AE84044,LINE_0CBDAF1D1C30,PRODUCT_003,TERMINAL_001,SUPPLIER_009,10000,0.39131,4063.1,373.38,1.0,5.0,1,0,3,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2024-03-16,ALBARAN_AB688AE84044,LINE_07771A799E32,PRODUCT_003,TERMINAL_001,SUPPLIER_009,5934,0.39131,2411.04,373.38,1.0,5.0,1,0,3,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2024-03-16,ALBARAN_AB688AE84044,LINE_4B983CB16D58,PRODUCT_002,TERMINAL_001,SUPPLIER_009,5999,0.70537,4321.5,687.37,1.0,5.0,1,0,3,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-03-18,ALBARAN_AB688AE84044,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_005,SUPPLIER_010,8998,0.7869,7089.52,786.49,3.0,1.0,1,3,3,0,0,,SUPPLIER_010,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-03-18,ALBARAN_AB688AE84044,LINE_07771A799E32,PRODUCT_002,TERMINAL_005,SUPPLIER_010,5000,0.7869,3939.5,786.49,3.0,1.0,1,3,3,0,0,,SUPPLIER_010,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-03-18,ALBARAN_AB688AE84044,LINE_4B983CB16D58,PRODUCT_001,TERMINAL_005,SUPPLIER_010,3000,0.89754,2695.6200000000003,896.6600000000001,2.0,1.0,1,3,3,0,0,,SUPPLIER_010,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-03-18,ALBARAN_AB688AE84044,LINE_ECBE43367EA4,PRODUCT_002,TERMINAL_005,SUPPLIER_010,13000,0.7869,10242.7,786.49,3.0,1.0,1,3,3,0,0,,SUPPLIER_010,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2026-03-31,ALBARAN_AB688AE84044,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_001,SUPPLIER_050,9999,1.3539,13687.63,1321.85,1.0,3.0,1,3,3,1,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2026-03-31,ALBARAN_AB688AE84044,LINE_07771A799E32,PRODUCT_003,TERMINAL_001,SUPPLIER_050,5005,1.02482,5204.3,991.41,1.0,3.0,1,3,3,1,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2026-03-31,ALBARAN_AB688AE84044,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_001,SUPPLIER_050,12998,1.02482,13515.58,991.41,1.0,3.0,1,3,3,1,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2026-03-31,ALBARAN_AB688AE84044,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_001,SUPPLIER_050,4001,1.02482,4160.32,991.41,1.0,3.0,1,3,3,1,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2027-03-15,ALBARAN_AB688AE84044,LINE_0CBDAF1D1C30,PRODUCT_003,TERMINAL_001,SUPPLIER_050,13000,0.84806,11154.78,850.202,2.0,3.0,1,2,3,0,0,,SUPPLIER_050,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-02-29,ALBARAN_AB688AE84044,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_002,SUPPLIER_014,9999,1.038,10478.95,1037.0,5.0,3.0,1,3,2,1,0,,SUPPLIER_014,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-02-29,ALBARAN_AB688AE84044,LINE_07771A799E32,PRODUCT_002,TERMINAL_002,SUPPLIER_014,4995,1.038,5234.76,1037.0,5.0,3.0,1,3,2,1,0,,SUPPLIER_014,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-02-29,ALBARAN_AB688AE84044,LINE_4B983CB16D58,PRODUCT_002,TERMINAL_002,SUPPLIER_014,4011,1.038,4203.530000000001,1037.0,5.0,3.0,1,3,2,1,0,,SUPPLIER_014,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2028-02-29,ALBARAN_AB688AE84044,LINE_ECBE43367EA4,PRODUCT_002,TERMINAL_002,SUPPLIER_014,12998,1.038,13621.9,1037.0,5.0,3.0,1,3,2,1,0,,SUPPLIER_014,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-04-02,ALBARAN_AB688AE84044,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_001,SUPPLIER_009,10000,1.0147,10347.0,1024.7,3.0,4.0,1,2,4,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-04-02,ALBARAN_AB688AE84044,LINE_07771A799E32,PRODUCT_002,TERMINAL_001,SUPPLIER_009,4999,1.0147,5172.47,1024.7,3.0,4.0,1,2,4,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-04-02,ALBARAN_AB688AE84044,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_001,SUPPLIER_009,13000,0.71306,9529.78,724.36,2.0,4.0,1,2,4,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2029-04-02,ALBARAN_AB688AE84044,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,3999,0.71306,2931.51,724.36,2.0,4.0,1,2,4,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2021-05-24,ALBARAN_3183B9FD40E5,LINE_0CBDAF1D1C30,PRODUCT_003,TERMINAL_003,SUPPLIER_020,4799,0.456,2269.93,462.34,2.0,4.0,1,2,5,0,0,,SUPPLIER_020,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2022-02-23,ALBARAN_3183B9FD40E5,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_002,SUPPLIER_020,4999,0.811,4134.17,817.34,1.0,2.0,1,4,2,0,0,,SUPPLIER_020,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2023-03-05,ALBARAN_3183B9FD40E5,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_002,SUPPLIER_035,10000,0.878,8840.0,890.34,4.0,1.0,1,1,3,0,0,,SUPPLIER_035,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2023-03-05,ALBARAN_3183B9FD40E5,LINE_07771A799E32,PRODUCT_002,TERMINAL_002,SUPPLIER_035,4993,0.878,4413.81,890.34,4.0,1.0,1,1,3,0,0,,SUPPLIER_035,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2023-03-05,ALBARAN_3183B9FD40E5,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_002,SUPPLIER_035,3005,0.585,1775.96,597.34,8.0,1.0,1,1,3,0,0,,SUPPLIER_035,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2023-03-05,ALBARAN_3183B9FD40E5,LINE_ECBE43367EA4,PRODUCT_002,TERMINAL_002,SUPPLIER_035,10001,0.878,8840.880000000001,890.34,4.0,1.0,1,1,3,0,0,,SUPPLIER_035,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2024-03-16,ALBARAN_3183B9FD40E5,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_001,SUPPLIER_009,10000,0.70537,7203.700000000001,687.37,1.0,5.0,1,0,3,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2024-03-16,ALBARAN_3183B9FD40E5,LINE_07771A799E32,PRODUCT_002,TERMINAL_001,SUPPLIER_009,4998,0.70537,3600.4100000000003,687.37,1.0,5.0,1,0,3,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2024-03-16,ALBARAN_3183B9FD40E5,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_001,SUPPLIER_009,12999,0.39131,5281.62,373.38,1.0,5.0,1,0,3,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2024-03-16,ALBARAN_3183B9FD40E5,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,4797,0.39131,1949.07,373.38,1.0,5.0,1,0,3,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-03-18,ALBARAN_3183B9FD40E5,LINE_0CBDAF1D1C30,PRODUCT_003,TERMINAL_001,SUPPLIER_009,9993,0.50286,5174.97,495.33,1.0,5.0,1,3,3,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-03-18,ALBARAN_3183B9FD40E5,LINE_07771A799E32,PRODUCT_002,TERMINAL_001,SUPPLIER_009,5001,0.83857,4268.7,830.64,5.0,5.0,1,3,3,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-03-18,ALBARAN_3183B9FD40E5,LINE_4B983CB16D58,PRODUCT_003,TERMINAL_001,SUPPLIER_009,12998,0.50286,6731.14,495.33,1.0,5.0,1,3,3,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2025-03-18,ALBARAN_3183B9FD40E5,LINE_ECBE43367EA4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,5009,0.50286,2593.96,495.33,1.0,5.0,1,3,3,0,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2026-03-31,ALBARAN_3183B9FD40E5,LINE_0CBDAF1D1C30,PRODUCT_001,TERMINAL_001,SUPPLIER_009,8001,1.33652,10773.51,1308.64,2.0,5.0,1,3,3,1,0,,SUPPLIER_009,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
2027-03-16,ALBARAN_3183B9FD40E5,LINE_0CBDAF1D1C30,PRODUCT_002,TERMINAL_001,SUPPLIER_008,10000,1.048,10490.0,1023.0,1.0,3.0,1,3,3,0,0,,SUPPLIER_008,SOURCE_3EF4FA15DAD7,RUN_F9DD4879EEBD,RUN_060EECAEE61E,2030-02-23T13:50:24Z
