event_id,fecha_evento,albaran_id,linea_id,producto_canonico,terminal_compra,recommended_supplier,decision_pre_policy,decision_final,decision_source,override_reason,policy_applied_event,policy_rule_id,policy_reason_event,blocked_candidates_count,run_id,ts_utc
67fee252ab43fd033080405a59ed21f88350d03f,2029-04-07,AE 211,2,PRODUCT_005,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6816949471e6bcbd7ae2af215ad5adac0e6c38ec,2028-06-17,AE 538,3,PRODUCT_001,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6855ae91bb909c3218b882feeab9aa3e0c72d5dc,2028-05-02,AE 401,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
68795efa41dd036b41e761359f122634798e78c7,2029-04-08,AE 213,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
688a397798abb3e0f39eb3b6d8658300eae49cee,2028-03-20,AE 276,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
68989b73c2a51a40a84646a16c2911ed2a7f12eb,2029-07-09,AE 510,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
68991dcb41aae32e275395944dbfd4176611f56d,2029-05-16,AE 331,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
68b9a40a5d0654f67c6005061a849a085e5d99ca,2028-06-03,AE 494,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
68bcc26fadcc31ca39122486abadb6c2d7444902,2029-03-28,AE 193,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
68c6b13b2091d3fc97bb07a0b84146c75e9cf942,2028-05-30,AE 488,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
68c87e8e908e0bc1337d537f730f7d43a1df2790,2029-04-07,AE 209,1,PRODUCT_002,TERMINAL_003,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
68d64c81b109a7854c1e936a1f52a108dfaf6b84,2029-04-29,AE 277,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
68e394ec64bca126073479fc249a29297f4460ef,2028-05-14,AE 432,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
68e44013d6f320e5bdc44105368d36a82746a109,2028-03-18,AE 266,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
690d9b495fb3cf0c2bc0e0d2158d3f47a0a97257,2029-03-27,AE 185,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
691c6898a41a48545e8aea6098a932db90730e3d,2029-04-11,AE 226,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6923c59f3d73685c24feac70ee2ee7c7938ad07c,2028-04-26,AE 384,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6928a9b81c29ec50479d6c6a8c5387ea22155b3a,2028-02-27,AE 200,4,PRODUCT_005,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
693aeee91c08c753875a27f1f668db48197ea941,2028-06-19,AE 545,3,PRODUCT_002,TERMINAL_003,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
697ae18ec7f1fe201e09b07c7354766c7bff2fd6,2029-07-16,AE 529,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
697e1741d0578f70aed8d0f1bd9a40c920e6acd3,2029-06-16,AE 430,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
69904dec3f5d077f03e43693db5c3fc518a3314e,2028-06-06,AE 507,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
69d5828ec66c10989d8bdeeadb5d84c0fb9a8711,2028-05-28,AE 476,2,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
69dcda67c9ffea37fd441e382615500a88669947,2028-06-05,AE 502,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6a2c12d458d5d0bf0e9e1d1193631d412dc90e7a,2029-05-07,AE 298,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6a36a16e926d16cc4abbb666fd35dedfb3fd7a32,2029-07-07,AE 504,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6a46f0d1517cfbe24e8644d99812a8748822276d,2029-06-04,AE 381,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6a56791ba751ad385e7a66fc5a741e94db0bd534,2029-03-06,AE 154,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6a5738902210fb6a6fc5e4612e47265dafd2e90f,2029-07-14,AE 524,2,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6a5d1610b816bc14833ec2168b5ab62e501205ef,2029-05-27,AE 357,1,PRODUCT_003,TERMINAL_002,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6a6bf47058a0217d52e2f0cdea4ddc48b369d763,2028-05-28,AE 479,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6a8317aa06cf028319e34ec36d259ce455bc26bd,2029-03-06,AE 152,4,PRODUCT_003,TERMINAL_003,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6a878cc9e9aed3523a1bd7a0b9ffbbfb65c5aeec,2028-03-25,AE 295,1,PRODUCT_002,TERMINAL_001,SUPPLIER_007,SUPPLIER_007,SUPPLIER_009,policy_albaran_coherence,PRODUCT_002_follow_PRODUCT_003_SUPPLIER_009,1,P_DAY03_PRODUCT_002_FOLLOW_PRODUCT_003_SUPPLIER_009,PRODUCT_002_follow_PRODUCT_003_SUPPLIER_009,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6abf05533cf38fe820bf8fec642c31f4ef4812ae,2029-04-25,AE 266,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6adeafee8cdc24266cc49595cce28de34e361023,2028-04-05,AE 327,2,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6ae48f804312f1a6a2a9ce2ce4ae3ef964cbc220,2028-05-23,AE 467,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6ae72c074ff4009d4a7181a257f8e5c46bbc168d,2029-01-27,AE 50,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6b109f535946c4d2c62204c33c09dd8fcf0c5048,2029-04-09,AE 219,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6b31b43790d65a0c903ea39cd7ce27dc3054e039,2029-04-24,AE 260,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6b39d1c92b2ea085c2b85259e5a7d8bd94958f48,2028-05-28,AE 477,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6bdbfe704365c2a77607f54ed3e767ce90ca285e,2029-07-02,AE 491,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,2,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6bed0e504c236febba60bbfedee6f2d7254f81df,2028-05-02,AE 400,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6c00857d7abff5516edb5df2ba90fb6f69d71c92,2029-05-26,AE 353,2,PRODUCT_005,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6c01db31a54e37b84c1c403d61e0b65195b3a03d,2029-02-25,AE 132,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6c0dd3d99038708230028b655f9c8828cffcc05a,2028-06-19,AE 543,4,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6c0f8865a4a269119e1c50cc123db70295234489,2028-03-04,AE 212,4,PRODUCT_002,TERMINAL_001,SUPPLIER_007,SUPPLIER_007,SUPPLIER_007,model,,0,,,2,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6c1da46cdf356006ad79ed699b70d1b0ab67f613,2029-02-17,AE 108,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6c3627f7fccfa56378709a3d714d9f14881eb486,2029-05-20,AE 336,5,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6c9eb855ee86524a265adea96de2deb15b999b29,2028-06-13,AE 529,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6cb4936779a26df824832d01a724d36334549d92,2029-01-08,AE 14,3,PRODUCT_005,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6cbe63e4ce55d36716f606ed1e356417491eaf6e,2029-07-17,AE 532,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6ce2ea76764aac5afbf96a7ef49c0fab3dfc3f3a,2028-05-21,AE 458,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6d5ad50cb5a22c7ebdbbe3707e529c41bd006171,2028-03-12,AE 239,1,PRODUCT_002,TERMINAL_001,SUPPLIER_007,SUPPLIER_007,SUPPLIER_007,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6d60a0401c55a2dce296b286ec96a378e89cd9c5,2029-02-14,AE 105,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6d633e824a3194e46f00950364bcf5f7dec15c25,2029-06-04,AE 381,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6d9b4f5cc5765821dca9813f7ee33ca9c32a4f24,2028-05-31,AE 493,2,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6d9be08ce51bce508cbf686d516b9b0563d3636a,2029-02-11,AE 90,2,PRODUCT_003,TERMINAL_002,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6da3cffb870fab904bc211bd6c985ba51d9124e3,2029-05-06,AE 295,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6da87abe2d7bbd2c046b23ce414f9dd47e0c73ba,2029-02-27,AE 138,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6db4ece355aedb85da585a93dd3daffc3fe0c266,2029-07-18,AE 535,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,2,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6e31a32e3cffc810e70e5c20fe18f243f2d1f58b,2029-04-08,AE 212,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6e345cf902c4dfedd21fda071384231c64119d87,2029-05-20,AE 336,4,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6e376aee8a5c3f8eb30efdeb75261f3d67b6dac6,2029-02-04,AE 69,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6e3b56901891751e3e5df062fe932e5ad295354d,2028-02-29,AE 202,4,PRODUCT_003,TERMINAL_003,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6e497a4982c1a92a3d3ab6ebc8ad7e33a387e06b,2029-06-23,AE 455,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6e4ead829130c82219b2a8297232cc32da793b6e,2029-01-28,AE 52,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6e5e6db7ce09882a0491f6eaa1c1d535a40594e1,2028-06-14,AE 535,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6e63f1fa7e6649301d89e30d9c217766606c9387,2029-04-29,AE 272,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6e681195a406d7894ca9b0a13d4bfe15be73143a,2029-01-22,AE 44,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6e718d81f64e4892f4d368f45c1510e0e19965fa,2028-05-10,AE 424,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6e7c8e2270f8caa4d23c3fbbd010f747acd3706d,2028-05-07,AE 414,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6e8331e186ab1199be7caaa727e1d34fa8f44955,2029-06-18,AE 443,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6e8378de6eaa7d591cb51c416e6db00d9496e4dd,2028-03-08,AE 237,1,PRODUCT_002,TERMINAL_002,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6ea72b64521728ea52c607847d0fb5510bd82b43,2028-03-01,AE 206,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,2,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6ec1678cfa1352dbb58543147ababd420d156ca1,2029-02-18,AE 114,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6edf14443754ba0aea8482f94d41667f2ccbffff,2029-05-13,AE 316,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6ef666e77eb78f56f00711f6d1ce1c36abd61ce7,2029-03-12,AE 163,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6efe8d9721e5aa1a677917e11cc870507a0e76ae,2028-04-05,AE 325,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6f12c19de8269a8d5c0f7a1e3da89ee47de43915,2028-03-26,AE 303,2,PRODUCT_002,TERMINAL_002,SUPPLIER_007,SUPPLIER_007,SUPPLIER_007,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6f73ddde7b15b0a1cdc3615a1c3181117475416a,2028-06-10,AE 519,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6facdc3544ca021ba08b5030d7aaa84511e89a92,2029-02-27,AE 137,2,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6fb8e634b17e0fff2ffd2caf20c20b804a0abd0b,2028-05-15,AE 439,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6fd96052fc5b8b25b030a2f3f358063c900f121e,2029-02-27,AE 137,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6ff45f869c2df4673c07ca1bfec01746e7615c2f,2029-02-17,AE 110,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
6ffb061974774b7ed180a37f2edda907f2b513f7,2029-03-05,AE 148,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
700f313592fb9a2991be9ebbad92a799573875c9,2028-05-31,AE 493,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
701dfeb2853030766b0c86a8a50bd6f1860e2208,2029-05-20,AE 339,3,PRODUCT_002,TERMINAL_002,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
703a5966b966a09444af10f1c3fc601c75c4320d,2028-03-12,AE 241,1,PRODUCT_002,TERMINAL_001,SUPPLIER_007,SUPPLIER_007,SUPPLIER_007,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
705b02d03619e36e786b28868fe5b8c7b445ca6a,2029-02-24,AE 128,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
70a4e3c55a3772022b725a60cda1cc0573a4a69c,2028-04-11,AE 345,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
70af959a3c0a5fa9537d5a31afa346444cb218dd,2028-06-18,AE 540,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
70c8b24e182baaadbf82ac9bfb084b529c4eb158,2028-03-27,AE 314,3,PRODUCT_002,TERMINAL_002,SUPPLIER_007,SUPPLIER_007,SUPPLIER_007,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
70c8f70cee768454921f3bb5eb5205ebf08b1934,2028-03-22,AE 287,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
70c9a5e445629eb7a2b238677bb6a39b3b03daee,2029-05-21,AE 342,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
70f0d81dc5f4da7c784cf280ad80fcb005f58727,2029-04-02,AE 202,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
70f17d4897161794b7b04606d1ab663d8ce045b7,2029-03-25,AE 178,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
70f2946d56131891c0be3f083eb80f4a2c65cc32,2028-03-05,AE 218,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
712179c6ccfb12a160c5c1ce153c8796f7f2f364,2029-01-20,AE 37,3,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
7123f4db1edafdc3812e5a610a01be07e6b179a5,2028-05-23,AE 467,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
714062af1e6a93a9483e9523dbc31c215b003d60,2028-03-22,AE 287,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
714aee2ebbbf48958d6ba4d06a17d0f916b8df48,2029-02-06,AE 78,2,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
716a251ff6fa201190c93d90ad24d66dcc3893aa,2029-04-01,AE 199,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
7177227b0b478c1f309a20bedfaad271f87c468a,2029-03-24,AE 176,3,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
71c18b0199ded1754d87b7bb43c4c4b587b2dd9b,2029-02-11,AE 92,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
71e55d22bfe38cb7475f6f26492351eceda704c8,2029-01-24,AE 47,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
721e8a92ed5edf2ad8eebb03e0ecbd1f5815c0ae,2029-02-03,AE 66,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
722d6adb7a587afa68185236df3b8ce73b855519,2028-03-19,AE 273,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
723bbd8a9f540bc73af95cb35d9481d3bf140946,2029-02-25,AE 133,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
